LBM 100E,LBM 90E,LBM 80E,LBM 70E,LBM 60E,LBM 50E,LBM 40E,LBM 30E,LBM 20E,LBM 10E,LBM 100F
1.056370599,1.042056695,1.027746933,1.013441528,0.99914071,0.984844725,0.970553836,0.956268327,0.941988504,0.927714694,0.913447252
1.190886815,1.16585249,1.140854377,1.115893861,1.090972403,1.066091536,1.041252877,1.01645813,0.991709092,0.967007657,0.94235583
1.1914969,1.163358659,1.135276949,1.107253886,1.079291697,1.051392721,1.023559417,0.995794377,0.968100327,0.940480143,0.912936858
1.139949096,1.118119952,1.096290808,1.074461664,1.05263252,1.030803376,1.008974232,0.987145088,0.965315944,0.9434868,0.921657656
1.076154581,1.063793994,1.051234451,1.038471373,1.025500044,1.012315597,0.998913017,0.985287125,0.971432582,0.957343872,0.943015306
1.103977833,1.09302387,1.081933628,1.070701687,1.05932233,1.047789534,1.03609694,1.024237834,1.012205119,0.999991291,0.987588406
1.327532034,1.294145229,1.261068338,1.228301429,1.195844568,1.16369782,1.131861252,1.100334929,1.069118919,1.038213287,1.0076181
1.279742081,1.236060352,1.193338883,1.151561559,1.110712623,1.07077667,1.03173863,0.993583765,0.956297658,0.919866204,0.884275599
1.195812571,1.160145019,1.125079484,1.090608538,1.056724869,1.023421288,0.990690721,0.958526211,0.92692091,0.895868081,0.865361096
1.166073286,1.13605809,1.106333737,1.076900763,1.047759707,1.018911106,0.990355502,0.962093435,0.934125449,0.906452088,0.879073897
1.064696086,1.043660919,1.022641737,1.001638894,0.980652754,0.959683692,0.938732094,0.917798357,0.896882891,0.875986119,0.855108477
0.999217917,0.987050875,0.974802681,0.962469884,0.950048837,0.937535678,0.924926318,0.912216423,0.899401391,0.886476339,0.873436074
0.920949013,0.918464819,0.915861427,0.91313306,0.91027356,0.907276359,0.904134443,0.900840312,0.897385941,0.893762728,0.889961447
0.94379975,0.946106461,0.948397067,0.950670605,0.952926037,0.955162237,0.957377984,0.959571951,0.961742696,0.963888643,0.966008074
0.977643169,0.982186659,0.986827806,0.991573214,0.996430101,1.001406363,1.006510663,1.01175252,1.017142423,1.022691953,1.028413935
0.976391517,0.979040127,0.981688737,0.984337346,0.986985956,0.989634566,0.992283176,0.994931786,0.997580395,1.000229005,1.002877615
0.961691046,0.966433872,0.971187134,0.975950827,0.98072494,0.985509467,0.990304399,0.995109727,0.999925445,1.004751544,1.009588016
0.923871822,0.936573755,0.949402266,0.962358685,0.975444362,0.988660665,1.002008982,1.015490723,1.029107313,1.042860202,1.056750859
0.867614487,0.883882593,0.900400825,0.917173914,0.934206711,0.951504192,0.96907146,0.98691375,1.005036434,1.023445023,1.042145175
0.889245264,0.908249845,0.927672457,0.947525594,0.967822254,0.988575965,1.009800807,1.031511449,1.05372317,1.076451903,1.099714257
0.875349598,0.894972985,0.914926937,0.935218302,0.95585412,0.976841627,0.998188262,1.019901677,1.041989742,1.064460555,1.087322448
0.826498344,0.848203706,0.870304707,0.892810242,0.915729475,0.939071848,0.962847092,0.987065241,1.011736639,1.036871956,1.062482199
0.837972607,0.866415965,0.895418004,0.924992151,0.955152268,0.985912665,1.017288123,1.049293915,1.081945819,1.115260149,1.149253769
0.928065123,0.956146365,0.984707747,1.01375894,1.043309874,1.073370748,1.103952043,1.135064528,1.166719271,1.19892765,1.231701363
1.008415043,1.033335249,1.058326452,1.083388417,1.108520909,1.133723698,1.15899655,1.184339237,1.209751528,1.235233196,1.260784012
1.05099628,1.070925546,1.090850996,1.110772663,1.130690578,1.150604772,1.170515277,1.190422123,1.210325341,1.230224959,1.250121009
1.054129017,1.067945538,1.081763902,1.095584094,1.1094061,1.123229906,1.137055498,1.150882861,1.164711983,1.178542849,1.192375447
1.11854961,1.130780765,1.143011919,1.155243074,1.167474228,1.179705382,1.191936537,1.204167691,1.216398846,1.22863,1.240861154
1.189444579,1.194767553,1.199962534,1.205030466,1.209972283,1.214788907,1.219481255,1.224050232,1.228496737,1.232821658,1.237025876
1.279213025,1.276990739,1.274659913,1.272222934,1.269682122,1.267039728,1.264297939,1.26145888,1.258524616,1.255497152,1.25237844
1.362209874,1.350231495,1.338189094,1.326084482,1.313919404,1.301695538,1.289414503,1.277077858,1.264687104,1.252243692,1.239749019
1.399135046,1.382923763,1.366578883,1.350103823,1.333501887,1.316776267,1.299930049,1.282966218,1.26588766,1.248697169,1.231397447
1.458251676,1.432108224,1.406112426,1.380258839,1.354542288,1.328957844,1.303500811,1.278166714,1.252951286,1.227850453,1.202860327
1.5673994,1.531908499,1.496927052,1.462431746,1.428400672,1.394813216,1.361649966,1.328892629,1.296523946,1.264527624,1.232888269
1.579315224,1.53126474,1.48471442,1.439567121,1.39573391,1.353133214,1.311690078,1.2713355,1.232005857,1.193642391,1.156190749
1.486542434,1.444944175,1.404420228,1.364907752,1.326348711,1.288689428,1.251880179,1.215874839,1.18063056,1.146107485,1.112268495
1.494092722,1.450185301,1.407660326,1.366428317,1.326407349,1.287522278,1.249704051,1.212889099,1.177018807,1.142039037,1.107899712
1.358025649,1.324699185,1.292120208,1.260248257,1.229045735,1.198477668,1.168511475,1.139116768,1.110265172,1.081930159,1.0540869
1.312382551,1.285694831,1.259172219,1.232808507,1.206597797,1.180534475,1.154613202,1.128828892,1.103176699,1.077652005,1.052250401
1.279892228,1.255179239,1.230466251,1.205753262,1.181040274,1.156327285,1.131614297,1.106901308,1.08218832,1.057475331,1.032762343
1.254181945,1.233980998,1.213653133,1.193196834,1.172610563,1.151892755,1.131041821,1.110056146,1.088934088,1.067673979,1.046274124
1.186384059,1.169589261,1.152615872,1.135461102,1.118122099,1.100595955,1.082879699,1.064970295,1.046864646,1.028559583,1.010051874
1.159544389,1.145312562,1.130922665,1.11636981,1.101648907,1.086754652,1.071681512,1.056423719,1.040975255,1.025329835,1.009480896
1.086475903,1.077110595,1.067609162,1.057965762,1.048174211,1.038227965,1.028120084,1.017843211,1.007389532,0.996750747,0.985918026
1.008608692,1.005954634,1.003189007,1.000306125,0.997299911,0.994163859,0.990890998,0.98747385,0.983904379,0.980173944,0.976273236
0.99889404,0.997758272,0.996563127,0.995305263,0.993981082,0.992586706,0.991117948,0.989570283,0.987938809,0.98621821,0.984402714
0.971884798,0.979244423,0.986574624,0.993873647,1.001139592,1.008370402,1.015563848,1.022717505,1.029828736,1.036894666,1.043912152
1.061664203,1.060164777,1.058636207,1.05707677,1.055484609,1.053857712,1.052193899,1.050490804,1.048745855,1.046956249,1.045118928
1.04223843,1.041747236,1.041190807,1.040565479,1.039867303,1.039092028,1.038235062,1.037291441,1.036255792,1.035122288,1.0338846
1.060211912,1.061999039,1.063662921,1.065197063,1.066594509,1.067847792,1.068948896,1.069889195,1.070659401,1.071249496,1.07164866
1.033141902,1.038431331,1.04366758,1.048847558,1.053967929,1.059025089,1.064015136,1.06893384,1.07377661,1.078538449,1.083213916
1.043008863,1.048175789,1.053342715,1.058509641,1.063676567,1.068843493,1.074010419,1.079177345,1.084344272,1.089511198,1.094678124
1.092219325,1.093428245,1.094589984,1.095704446,1.096771534,1.09779115,1.098763199,1.099687582,1.1005642,1.101392957,1.102173754
1.118016458,1.115522541,1.112951006,1.110301875,1.107575171,1.104770916,1.101889134,1.098929846,1.095893076,1.092778846,1.089587179
1.107593456,1.10814723,1.108623497,1.109021578,1.109340786,1.109580426,1.109739795,1.109818181,1.109814863,1.109729114,1.109560196
1.110936646,1.113964357,1.116952799,1.119901619,1.122810459,1.125678959,1.128506751,1.131293467,1.134038731,1.136742165,1.139403383
1.23046371,1.230091278,1.229662472,1.229177389,1.228636123,1.228038771,1.227385428,1.22667619,1.225911151,1.225090407,1.224214051
1.233830904,1.233269816,1.232648815,1.23196798,1.231227389,1.230427121,1.229567254,1.228647867,1.227669037,1.226630843,1.225533362
1.316198328,1.301651628,1.287235492,1.272946817,1.258782595,1.244739915,1.230815953,1.217007972,1.203313322,1.189729429,1.176253798
1.209662968,1.207521376,1.205288542,1.202964281,1.200548408,1.198040735,1.195441078,1.192749248,1.189965058,1.187088319,1.184118844
1.206203874,1.203489955,1.200710065,1.197864427,1.194953264,1.191976796,1.188935244,1.185828826,1.18265776,1.179422263,1.176122552
1.24952035,1.239659024,1.229779091,1.21988079,1.209964358,1.200030028,1.190078028,1.180108583,1.170121914,1.160118237,1.150097766
1.309979304,1.293481478,1.277037254,1.260645661,1.244305753,1.228016607,1.211777321,1.195587015,1.179444827,1.16334992,1.147301471
1.317331027,1.301293652,1.285256276,1.269218901,1.253181526,1.237144151,1.221106776,1.205069401,1.189032026,1.17299465,1.156957275
1.256258879,1.245134339,1.233944479,1.222688407,1.21136521,1.19997396,1.188513711,1.1769835,1.165382346,1.15370925,1.141963193
1.352504687,1.337715622,1.322908922,1.308084208,1.293241086,1.278379154,1.263497995,1.248597183,1.233676275,1.218734818,1.203772344
1.422684167,1.403779298,1.384890257,1.366017396,1.347161083,1.328321694,1.309499617,1.290695253,1.271909015,1.253141328,1.234392632
1.459991753,1.435586019,1.411275177,1.387060724,1.362944191,1.33892714,1.315011166,1.291197898,1.267489003,1.24388618,1.220391169
1.42873824,1.398987755,1.369426923,1.340058436,1.310885036,1.281909519,1.253134733,1.224563582,1.196199025,1.16804408,1.140101824
1.4526468,1.422078422,1.391700482,1.361515848,1.331527447,1.301738263,1.272151343,1.242769795,1.213596792,1.184635573,1.155889442
1.362144659,1.344022815,1.325914384,1.307819692,1.289739078,1.271672891,1.253621491,1.235585251,1.217564557,1.199559807,1.181571414
1.446601736,1.421095972,1.395668281,1.370320426,1.345054226,1.319871551,1.294774331,1.269764557,1.244844281,1.220015618,1.195280754
1.382657239,1.36078507,1.338976192,1.317231776,1.295553018,1.273941146,1.252397421,1.230923132,1.209519602,1.18818819,1.166930288
1.351347375,1.333166043,1.314997899,1.296843288,1.278702567,1.260576103,1.242464278,1.224367488,1.206286143,1.188220667,1.170171502
1.315368193,1.30012276,1.284876141,1.269628293,1.254379173,1.239128734,1.223876927,1.208623702,1.193369005,1.178112779,1.162854967
1.269118686,1.255867964,1.242617242,1.22936652,1.216115798,1.202865076,1.189614354,1.176363632,1.16311291,1.149862188,1.136611466
1.359342228,1.336170249,1.313167064,1.290333264,1.267669443,1.245176195,1.22285412,1.200703818,1.178725894,1.156920955,1.13528961
1.29788998,1.278271014,1.258709551,1.239206612,1.219763239,1.200380502,1.181059496,1.161801339,1.142607182,1.1234782,1.104415599
1.257286666,1.236948429,1.216639945,1.196361989,1.176115358,1.155900882,1.135719415,1.115571847,1.095459096,1.075382117,1.055341897
1.236321986,1.21402168,1.191734666,1.169461346,1.147202136,1.124957471,1.102727801,1.0805136,1.058315356,1.036133583,1.013968813
1.231396572,1.211620401,1.191802015,1.171939649,1.152031439,1.132075412,1.112069482,1.092011438,1.071898938,1.051729498,1.031500479
1.244022395,1.221763299,1.199437933,1.177043419,1.154576708,1.132034569,1.109413577,1.086710095,1.063920259,1.04103996,1.018064824
1.340739609,1.306610109,1.272537318,1.238522825,1.204568275,1.170675378,1.136845908,1.103081708,1.069384694,1.035756857,1.002200268
1.290722647,1.259033109,1.227252722,1.195377845,1.16340464,1.131329056,1.09914682,1.066853415,1.034444067,1.001913723,0.969257034
1.345422696,1.307262556,1.269138568,1.231051817,1.193003432,1.154994589,1.11702651,1.07910047,1.041217798,1.003379878,0.965588155
1.052643623,1.045098302,1.037548126,1.029992946,1.022432611,1.014866962,1.007295835,0.999719056,0.992136446,0.984547819,0.976952979
0.992674854,0.990783351,0.988898909,0.987021766,0.98515217,0.98329038,0.981436667,0.979591318,0.977754628,0.975926911,0.974108494
1.059510844,1.051897241,1.044283638,1.036670035,1.029056433,1.02144283,1.013829227,1.006215624,0.998602021,0.990988419,0.983374816
1.016926821,1.015938372,1.014958239,1.013986621,1.013023726,1.012069766,1.011124961,1.010189539,1.009263736,1.008347794,1.007441964
1.042548422,1.03962149,1.03672572,1.033862125,1.031031763,1.02823574,1.02547521,1.02275138,1.020065514,1.017418931,1.014813016
1.026821004,1.024687781,1.022630628,1.020652927,1.018758259,1.016950429,1.015233472,1.013611682,1.012089624,1.010672164,1.009364484
1.035544358,1.034323403,1.033234473,1.032284822,1.031482243,1.030835121,1.030352491,1.030044103,1.029920492,1.029993061,1.030274169
1.020691244,1.020589692,1.020666789,1.020933321,1.021400963,1.022082365,1.022991267,1.024142605,1.025552659,1.027239194,1.029221644
1.015670762,1.01626828,1.017100389,1.018183108,1.019533947,1.021172086,1.023118582,1.025396597,1.028031675,1.031052053,1.034489026
0.981746979,0.984194066,0.986981472,0.990135727,0.993686196,0.997665462,1.002109781,1.007059617,1.012560266,1.018662603,1.02542397
0.919585467,0.927112903,0.935234321,0.944001911,0.953474158,0.963716829,0.974804135,0.986820137,0.999860429,1.014034195,1.029466708
0.951459984,0.958941983,0.967048792,0.975836924,0.98536992,0.995719475,1.00696679,1.0192042,1.032537156,1.047086631,1.062992091
1.222253446,1.204635569,1.187030388,1.169438154,1.151859126,1.134293568,1.116741755,1.099203965,1.081680486,1.064171615,1.046677653
1.2724637,1.247103779,1.221903804,1.196864892,1.17198817,1.147274778,1.122725863,1.098342586,1.074126118,1.050077639,1.026198344
1.217885433,1.197505055,1.177124677,1.156744298,1.13636392,1.115983542,1.095603163,1.075222785,1.054842407,1.034462029,1.01408165
1.219319983,1.196281632,1.173324526,1.15044906,1.127655634,1.104944649,1.082316511,1.059771625,1.037310401,1.014933252,0.992640594
1.146827608,1.129782711,1.112690985,1.09555155,1.078363507,1.061125932,1.043837876,1.026498369,1.009106415,0.991660989,0.974161044
1.148932697,1.132891727,1.116800427,1.100657385,1.084461133,1.068210147,1.051902846,1.035537586,1.019112658,1.002626287,0.986076626
1.185191093,1.167894593,1.150569985,1.13321627,1.115832406,1.098417298,1.080969798,1.0634887,1.045972739,1.028420585,1.010830839
1.204357951,1.187594899,1.170798243,1.153966729,1.137099042,1.120193801,1.103249549,1.086264758,1.069237816,1.052167025,1.035050595
1.153603766,1.143695366,1.133726208,1.123693699,1.113595097,1.1034275,1.093187832,1.082872831,1.072479037,1.062002775,1.051440135
1.221002267,1.207370114,1.193707471,1.180012943,1.166285048,1.15252221,1.138722751,1.124884886,1.111006711,1.097086195,1.083121166
1.282913,1.260598491,1.23829258,1.215995583,1.193707835,1.171429683,1.149161497,1.126903662,1.104656585,1.082420694,1.060196442
1.284472881,1.261016929,1.23757664,1.214152646,1.190745613,1.167356241,1.143985273,1.120633493,1.097301728,1.073990856,1.050701806
1.200808729,1.186756819,1.172666757,1.158536905,1.144365531,1.130150801,1.115890772,1.10158338,1.087226437,1.072817618,1.058354448
1.2044845,1.191965109,1.17941984,1.166847465,1.154246676,1.141616077,1.128954181,1.116259403,1.103530044,1.090764289,1.077960193
1.214465386,1.20105882,1.187652253,1.174245686,1.160839119,1.147432552,1.134025986,1.120619419,1.107212852,1.093806285,1.080399718
1.095498432,1.091578359,1.087537921,1.083375723,1.079090354,1.074680375,1.070144329,1.065480734,1.060688086,1.055764856,1.050709491
1.102224443,1.098139066,1.093941738,1.089631012,1.08520542,1.080663465,1.076003626,1.071224355,1.066324077,1.061301186,1.056154053
1.06660963,1.065593443,1.064473146,1.063246727,1.061912124,1.060467221,1.058909847,1.057237773,1.055448709,1.053540307,1.051510154
0.994789432,0.998167863,1.001493622,1.004765206,1.00798105,1.011139533,1.014238965,1.017277595,1.020253598,1.023165075,1.026010053
1.050254722,1.048863247,1.047432062,1.045960048,1.04444604,1.04288883,1.041287165,1.03963974,1.037945199,1.036202135,1.034409079
1.059692603,1.055536148,1.051293835,1.046964232,1.042545874,1.038037264,1.033436869,1.028743123,1.023954424,1.019069132,1.014085571
0.995739568,0.997081698,0.998372357,0.999610113,1.000793484,1.001920928,1.002990848,1.004001584,1.00495141,1.005838535,1.006661095
0.869596189,0.883757777,0.897992289,0.912302572,0.926691621,0.941162591,0.95571881,0.970363785,0.985101222,0.999935034,1.014869358
0.764702474,0.788292944,0.812110414,0.836165167,0.860468112,0.885030841,0.909865677,0.934985734,0.960404984,0.986138327,1.01220167
0.795400227,0.817017615,0.83848665,0.859803372,0.880963678,0.901963316,0.92279788,0.943462798,0.963953333,0.984264565,1.004391389
0.809691308,0.830941292,0.852050154,0.873014082,0.893829125,0.914491187,0.934996021,0.95533922,0.975516212,0.995522251,1.015352408
0.807062702,0.829564866,0.852067029,0.874569192,0.897071356,0.919573519,0.942075683,0.964577846,0.98708001,1.009582173,1.032084336
0.897065048,0.914723033,0.932037606,0.949012539,0.965651552,0.981958306,0.997936414,1.013589433,1.02892087,1.043934184,1.058632781
0.985783899,0.997218562,1.0078852,1.017790971,1.02694294,1.03534809,1.043013313,1.04994542,1.056151137,1.061637109,1.066409899
1.023252731,1.032191049,1.040219101,1.047347202,1.05358551,1.058944031,1.063432625,1.067061,1.069838723,1.07177522,1.072879777
1.055688425,1.063576932,1.070524454,1.076545451,1.081654087,1.085864242,1.089189513,1.091643225,1.093238436,1.093987946,1.0939043
1.013747724,1.023856529,1.033002079,1.041186056,1.048410138,1.054676,1.05998531,1.064339737,1.067740942,1.070190583,1.071690316
0.966056689,0.978347386,0.98989415,1.000700725,1.010770829,1.020108154,1.02871637,1.036599119,1.043760023,1.050202676,1.05593065
0.998229969,1.00761121,1.01611946,1.023763532,1.030552123,1.036493811,1.04159706,1.045870223,1.049321542,1.051959149,1.053791071
1.135714645,1.135039656,1.133562947,1.131318525,1.128338499,1.124653211,1.120291358,1.115280101,1.109645167,1.10341094,1.096600551
1.256516087,1.242479632,1.228390713,1.2142533,1.200070977,1.185846978,1.171584236,1.157285417,1.142952945,1.128589033,1.114195704
1.280343965,1.263208148,1.246243086,1.229434837,1.212770933,1.196240195,1.179832571,1.163538994,1.147351265,1.131261956,1.115264315
1.191477178,1.182873932,1.17432608,1.165829244,1.157379497,1.148973303,1.140607474,1.132279123,1.123985633,1.115724626,1.107493934
1.255111338,1.241405349,1.22769936,1.213993371,1.200287382,1.186581393,1.172875404,1.159169416,1.145463427,1.131757438,1.118051449
1.235870697,1.221164789,1.206475214,1.191802188,1.177145926,1.162506651,1.147884587,1.133279963,1.118693013,1.104123973,1.089573086
1.136585093,1.131235543,1.12591288,1.120618173,1.115352551,1.110117201,1.104913377,1.099742406,1.094605686,1.089504698,1.08444101
1.07775981,1.076493667,1.075314156,1.074225326,1.073231479,1.072337196,1.071547355,1.070867162,1.07030217,1.069858316,1.069541954
1.08727868,1.084920628,1.082638637,1.080436229,1.078317149,1.07628538,1.074345162,1.072501016,1.070757763,1.069120555,1.067594897
1.075625431,1.075928282,1.076380673,1.076990567,1.077766503,1.078717646,1.079853851,1.081185723,1.082724696,1.08448311,1.086474309
1.09207046,1.093313754,1.094616302,1.095980524,1.097408977,1.098904359,1.100469521,1.102107479,1.103821426,1.105614743,1.107491016
1.072111025,1.076182341,1.080376053,1.084697783,1.089153507,1.093749574,1.098492746,1.103390222,1.10844968,1.113679318,1.119087894
1.047122387,1.052834968,1.058634031,1.064523182,1.070506234,1.076587214,1.082770385,1.089060262,1.095461628,1.101979557,1.108619435
1.051426561,1.056940339,1.062482562,1.068054267,1.073656542,1.07929053,1.084957431,1.090658507,1.096395085,1.102168561,1.107980406
1.034245502,1.037824985,1.041428328,1.045056398,1.048710106,1.052390405,1.056098301,1.059834847,1.063601152,1.067398384,1.071227771
1.113733028,1.107652635,1.101517486,1.095326485,1.08907851,1.082772409,1.076406996,1.069981056,1.063493339,1.056942558,1.050327394
1.062842926,1.06051894,1.058194954,1.055870969,1.053546983,1.051222997,1.048899012,1.046575026,1.04425104,1.041927055,1.039603069
1.054162203,1.057110226,1.060091246,1.063105795,1.066154418,1.069237668,1.072356114,1.075510335,1.078700924,1.081928486,1.08519364
1.064196342,1.068423547,1.072708877,1.077053495,1.0814586,1.085925419,1.090455218,1.095049292,1.099708976,1.104435639,1.109230692
1.146807928,1.144589176,1.14237217,1.140156938,1.137943507,1.135731907,1.133522167,1.131314317,1.129108386,1.126904407,1.124702412
1.132574124,1.131481005,1.130398699,1.129327405,1.128267329,1.127218678,1.126181669,1.125156522,1.124143462,1.12314272,1.122154535
1.142470104,1.137972738,1.133461062,1.128934827,1.124393778,1.119837652,1.115266182,1.110679094,1.106076107,1.101456933,1.096821279
1.18466627,1.17632788,1.168002557,1.159690341,1.151391273,1.143105397,1.134832754,1.126573385,1.118327334,1.110094643,1.101875355
1.194364638,1.182611928,1.170899615,1.159227699,1.147596175,1.136005043,1.124454299,1.112943943,1.10147397,1.09004438,1.07865517
1.266593609,1.24785648,1.229283971,1.210874621,1.192626984,1.174539632,1.156611153,1.138840153,1.121225253,1.103765091,1.086458319
1.272978338,1.251888057,1.231038166,1.210425517,1.190047019,1.16989963,1.149980365,1.130286286,1.11081451,1.091562198,1.072526563
1.294300139,1.273465346,1.252805063,1.232317901,1.212002486,1.191857457,1.171881468,1.152073188,1.1324313,1.112954499,1.093641495
1.229722832,1.215983498,1.202269597,1.18858121,1.174918417,1.161281298,1.147669934,1.134084405,1.120524794,1.106991181,1.093483649
1.251243756,1.234167032,1.217090308,1.200013585,1.182936861,1.165860137,1.148783414,1.13170669,1.114629966,1.097553243,1.080476519
1.281712541,1.259900213,1.238204702,1.216626118,1.195164576,1.173820186,1.152593063,1.131483318,1.110491064,1.089616415,1.068859483
1.240761641,1.217598174,1.194601926,1.17177311,1.149111937,1.126618619,1.104293369,1.0821364,1.060147926,1.03832816,1.016677316
1.133325873,1.118694779,1.104048739,1.089387528,1.074710918,1.060018676,1.045310564,1.030586339,1.015845755,1.001088557,0.986314489
1.145690793,1.127808912,1.109967609,1.09216748,1.074409132,1.056693185,1.03902027,1.021391032,1.003806128,0.986266228,0.968772017
1.128660268,1.112783326,1.096912412,1.081047662,1.065189219,1.04933723,1.033491847,1.017653223,1.001821522,0.985996909,0.970179555
1.113158959,1.09636747,1.079601367,1.062861107,1.04614716,1.029460007,1.012800141,0.996168067,0.979564302,0.962989376,0.946443833
1.114070314,1.098583812,1.083100791,1.067621331,1.052145518,1.036673438,1.021205182,1.005740842,0.990280513,0.974824296,0.959372291
1.102766679,1.086406817,1.070057687,1.05371961,1.03739292,1.021077965,1.004775106,0.98848472,0.972207202,0.955942959,0.939692419
1.07509025,1.059461579,1.043840019,1.02822579,1.012619123,0.997020258,0.981429446,0.965846947,0.950273034,0.934707993,0.91915212
1.070858616,1.055615134,1.040374708,1.025137447,1.009903462,0.994672872,0.9794458,0.964222376,0.949002735,0.933787021,0.918575384
1.049242878,1.036380665,1.023507562,1.01062323,0.997727318,0.984819457,0.971899266,0.958966345,0.946020277,0.933060627,0.92008694
1.016047848,1.006643268,0.997238687,0.987834107,0.978429527,0.969024947,0.959620367,0.950215787,0.940811207,0.931406627,0.922002047
0.954529778,0.951883579,0.949167891,0.946381926,0.943524885,0.940595956,0.937594315,0.934519125,0.931369537,0.928144687,0.9248437
0.982482967,0.981635389,0.980724746,0.979749981,0.978710008,0.977603721,0.976429984,0.975187639,0.973875499,0.972492351,0.971036952
1.048185455,1.043932991,1.03962417,1.035258277,1.030834585,1.026352355,1.021810834,1.017209258,1.012546847,1.00782281,1.003036342
1.055746952,1.052963529,1.050144982,1.04729058,1.044399569,1.041471177,1.03850461,1.035499048,1.032453652,1.029367555,1.026239867
1.0704404,1.06981257,1.069158592,1.068477832,1.067769637,1.067033332,1.066268218,1.065473575,1.064648657,1.063792694,1.062904889
1.099860431,1.097613362,1.095335482,1.093026094,1.090684483,1.088309908,1.08590161,1.083458803,1.080980676,1.078466396,1.075915099
1.121942238,1.115724027,1.109494285,1.10325273,1.096999075,1.09073302,1.084454256,1.078162464,1.071857315,1.065538467,1.059205567
1.090892559,1.088386076,1.08590498,1.083450126,1.081022409,1.078622767,1.076252179,1.07391167,1.071602318,1.069325247,1.06708164
1.13032986,1.126379176,1.122451207,1.118546725,1.114666536,1.110811484,1.106982453,1.103180368,1.099406199,1.095660962,1.091945725
1.088916306,1.090199857,1.091545345,1.092955059,1.094431408,1.095976916,1.097594243,1.099286182,1.101055676,1.102905823,1.104839888
1.171875063,1.167870642,1.163857601,1.159835711,1.155804734,1.151764424,1.147714527,1.143654776,1.139584898,1.135504608,1.131413611
1.191231672,1.185790697,1.180349723,1.174908748,1.169467774,1.164026799,1.158585825,1.15314485,1.147703876,1.142262902,1.136821927
1.229806414,1.217935448,1.206156347,1.194468348,1.1828707,1.171362659,1.159943487,1.148612457,1.137368849,1.12621195,1.115141056
1.220161631,1.205062284,1.190105334,1.175289546,1.160613699,1.146076587,1.131677018,1.117413811,1.103285802,1.089291839,1.075430781
1.209846776,1.193744254,1.177760849,1.161896189,1.1461499,1.130521612,1.115010956,1.099617563,1.084341068,1.069181106,1.054137314
1.213836376,1.195280828,1.176840431,1.15851524,1.140305313,1.122210706,1.104231476,1.086367681,1.068619376,1.05098662,1.033469469
1.204252294,1.18240208,1.160727881,1.139229276,1.117905846,1.096757173,1.075782838,1.054982427,1.034355525,1.01390172,0.993620598
1.182483938,1.163561808,1.144760162,1.126079049,1.107518518,1.089078615,1.07075939,1.052560892,1.034483168,1.016526267,0.998690238
1.087917699,1.079193036,1.070471261,1.061752411,1.053036524,1.044323636,1.035613788,1.026907018,1.018203366,1.009502873,1.000805581
1.112182098,1.100172523,1.088171899,1.076180333,1.064197934,1.052224811,1.040261078,1.028306846,1.016362233,1.004427356,0.992502334
1.124376242,1.112013877,1.099642304,1.087261375,1.074870942,1.062470852,1.050060951,1.037641079,1.025211075,1.012770772,1.000320003
1.169296225,1.152701817,1.136177313,1.119723027,1.103339274,1.087026369,1.070784632,1.054614383,1.038515943,1.022489638,1.006535794
1.192151964,1.173118157,1.154132872,1.135196519,1.116309516,1.097472281,1.07868524,1.059948824,1.041263466,1.022629609,1.004047695
1.168748573,1.150492152,1.13223573,1.113979309,1.095722887,1.077466466,1.059210044,1.040953623,1.022697201,1.00444078,0.986184358
1.179276563,1.160356455,1.141449882,1.12255694,1.103677726,1.084812336,1.065960871,1.047123428,1.028300108,1.009491012,0.990696242
1.178969887,1.161668377,1.144342463,1.126991776,1.109615942,1.092214578,1.074787293,1.057333688,1.039853355,1.022345881,1.004810839
1.133401916,1.121290699,1.109088541,1.09679328,1.084402684,1.07191445,1.0593262,1.046635477,1.033839746,1.020936384,1.007922682
1.116140996,1.108041257,1.099850584,1.091565895,1.083183965,1.074701422,1.066114734,1.057420204,1.048613956,1.039691926,1.030649853
1.169368115,1.157063842,1.144725133,1.132350607,1.119938809,1.107488202,1.094997167,1.08246399,1.06988686,1.057263861,1.044592965
1.225840805,1.207542349,1.189236819,1.170923961,1.152603507,1.134275175,1.115938671,1.097593685,1.07923989,1.060876943,1.042504484
1.342903908,1.314868759,1.286949812,1.259149794,1.231471516,1.20391788,1.176491882,1.149196611,1.122035261,1.095011127,1.068127616
1.268935613,1.247794939,1.226669194,1.205558847,1.184464387,1.163386324,1.142325192,1.121281546,1.100255966,1.079249059,1.058261458
1.299320234,1.275078515,1.250869641,1.226694799,1.202555233,1.178452249,1.154387217,1.130361576,1.106376841,1.082434604,1.058536541
1.226065589,1.209151748,1.192217066,1.175260823,1.158282266,1.141280603,1.124255009,1.107204615,1.090128512,1.073025744,1.05589531
1.168391695,1.155921642,1.143434645,1.13092995,1.118406756,1.105864212,1.093301418,1.080717414,1.068111179,1.055481624,1.042827592
1.171095131,1.160339403,1.149583674,1.138827946,1.128072217,1.117316489,1.106560761,1.095805032,1.085049304,1.074293575,1.063537847
1.135743108,1.130631129,1.125449871,1.120198753,1.11487719,1.109484587,1.104020346,1.098483859,1.092874514,1.087191689,1.081434758
1.201087283,1.188756673,1.176439784,1.164136784,1.15184784,1.139573126,1.127312815,1.115067085,1.102836118,1.090620095,1.078419205
1.288908987,1.268968362,1.249133277,1.229404615,1.209783271,1.190270148,1.170866158,1.151572227,1.132389288,1.113318287,1.09436018
